consignorId,consigneeName,address1,cityId,branchId
18,"VENKATESWARULU .E 6-81,S.K.D.NAGAR M R PALLI TIRUPATI 517502",VENKATESWARULU.E,785,512
18,"Holy Faith Grammar High School - Gh-Holy Faith Grammar High School - Gh, Ghatkesar, Telangana 501301, Hyderabad, TELANGANA, 501301",Holy Faith Grammar High School - Gh,292,197
18,SRI SATYA SCHOOL DENKADA MAIN ROAD JAMMU VIZIANAGARAM ANDHRA PRADESH - 535006,SRI SATYA SCHOOL,833,557
18,RAMAN VIDYA VIHAR E.M SCHOOL OPP ;RTC COMPLEX SRUNGAVARAPU KOTA VIZIANAGARAM ANDHRA PRADESH,RAMAN VIDYA VIHAR E.M SCHOOL,695,556
18,"LORD VENS SCHOOL, PATTER GATTI-LORD VENS SCHOOL, PATTER GATTI, ne,
 Near Charminar, Hyderabad.
 Pin Code: Rikab Gunz,
 Opp: High court gate No.5 La, Charminar, TELANGANA, 500002","LORD VENS SCHOOL, PATTER GATTI",139,218
18,LITTLE FLOWER HS CHANDUR KASTHALA RAOD CHANDUR NALGONDA TELANGANA 508255,LITTLE FLOWER HS CHANDUR,133,287
18,"ADARSH MODEL SCHOOL OM VIHAR COLONY, SRI SAI NAGAR, CANARA NAGAR, PEERZADIGUDA, HYDERABAD, TELANGANA",ADARSH MODEL SCHOOL,292,201
18,"Sri Gowtham High School-Sri Gowtham High School, Cumbum, CUMBAM, ANDHRA PRADESH, 523333",Sri Gowtham High School,173,622
18,"Samskaar EM High School-Samskaar EM High School, Samskaar EM High School , Bank colony, Bhimavaram, ANDHRA PRADESH, 534201",Samskaar EM High School,99,631
18,MONTESSORI JR COLLEGE LR PETA L R PETA PALAKOLLU WEST GODAVARI 534260,MONTESSORI JR COLLEGE LR PETA,594,637
18,"Hebron Mission KG school-Hebron Mission KG school, Near Surangi palace,Main road ,Ichapuram, Srikakulam district, ANDHRA PRADESH, 532312",Hebron Mission KG school,199,524
18,SRIBHARATHI EM SCHOOL-MAIN ROAD PIPPARA VILL NEAR RTA DAPALLIGUDA,SRIBHARATHI EM SCHOOL,641,634
18,"Brilliance School of excellence :Branch 2-Brilliance School of excellence :Branch 2, RGlA Road ,
 Wadi-E-Omar, Hyderabad",Brilliance School of excellence :Branch 2,292,205
18,"don bosco high school - bandlaguda near kalimandir, don bosco nagar post, bandlaguda jagir",don bosco high schook,292,207
18,"M V RAMANA HS CBSE ATMAKUR 2-98, AYMAKUR(V)(M), WANAPARTHY(D)",M V RAMAN HS CBSE ATMKUR,50,323
18,"International Delhi public school-International Delhi public school, opp womens college, arasavalli road, srikakulam, ANDHRA PRADESH, 532001",International Delhi public school,199,534
18,"RAJU HIGH SCHOOL D NO 38/113-46-1 SUDDALAVANDLA PALLI ROAD, RAYACHOTY, ANNAMAYYA DISTRICT,ANDRAPRADESH",RAJU HIGH SCHOOL,741,93
18,MONTESSORI JR COLLEGE LR PETA PALAKOLLU WEST GODAVARI ,MONTESSORI JR COLLEGE LR PETA,594,637
18,SRIBHARATHI EM SCHOOL-MAIN ROAD PIPPARA VILL NEAR RTA DAPALLIGUDA,SRIBHARATHI EM SCHOOL,641,634
18,"NewEra Akshara School-NewEra Akshara School, n Lane,Nizampet. Plot no: 11&20.AS Raju Nagar,High Tensio, Hyderabad, TELANGANA, 500090",NewEra Akshara School,292,213
18,LITTLE FLOWERS (EM) UP SCHOOL MAIN ROAD VMUDINEPALLI VILLAGEAND MUDINEPALLI MANDAL ELURU DISTRICT MUDINEPALLI,LITTLE FLOWER (EM) UP SCHOOL,521,586
18,"ADARSH MODEL SCHOOL OM VIHAR COLONY, SRI SAI NAGAR, CANARA NAGAR, PEERZADIGUDA, HYDERABAD, TELANGANA",ADARSH MODEL SCHOOL,630,201
18,"BHAVANI HIGH SCHOOL-BHAVANI HIGH SCHOOL, KRISHNAPURAM, PANCHAYAT, BESIDE, APSP 5TH BATTALION, BODDAVALASA, VIZIANAGARAM-535005",BHAVANI HIGH SCHOOL,833,557
18,"M V RAMAN HS CBSE SCHOOL, ATMAKUR, WANAPARTHY, TELANGANA-509131",M V RAMAN HS CBSE ATMKUR,835,326
18,"HS VIKAS EXCELLENT KLKY, VIDYANAGAR, KALWAKURTHY, NAGARJURNOOL DIST-509324",HS VIKAS EXCELLENT,341,280
18,"SIDDARTHA HIGH SCHOOL, APHB, SRIKAKULAM-532001",SIDDARTHA HIGH SCHOOL,199,534
18,"ST. THERESA HIGH SCHOOL, VANI NAGAR, JAGITYAL, TELANGANA-505327",ST.THERESA HIGH SCHOOL,309,226
18,"Montessori EM School-Montessori EM School, rapeta, Tenali Burripalem Road,Nazeer Pet, Ramalingeswa, Tenali, ANDHRA PRADESH, 522201",Montessori EM School,769,583
18,"SRI LAKSHMI NARASIMHA EM SCHOOL, J=KESAVA NAGAR, DHARMAVARAM-515671",SRI LAKSHMI NARASIMHA EM SCHOO,194,30
18,"Srividya School-Srividya School, Door No 5-186, Modukukuru Road ,Alamuru Mandal,, NARSIPUDI Konaseema Dist, ANDHRA PRADESH, 533232",Srividya School,564,421
18,"Montessori EM School-Montessori EM School, rapeta, Tenali Burripalem Road,Nazeer Pet, Ramalingeswa, Tenali, ANDHRA PRADESH, 522201",Montessori EM School,769,583
18,"DO BOSCO HIGH SCHOOL, ERRAGADDA, SULTHANNAGAR, MOTHINAGAR, BSP COLONY, HYDERABAD-500045",don bosco high schook,292,192
18,"ZAIN MODEL SCHOOL, HASAN NAGAR, BESIDE ALNOOR MASJID, HYDERABAD-500052",ZAIN MODEL SCHOOL,292,205
18,"Inspire School-Inspire School, arishad,Srikakulam Padmavathi Nagar,APHB Colony ,Opp.Zillap, Srikakulam, ANDHRA PRADESH, 532001",Inspire School,199,534
18,"Sharon Enterprises-Sharon Enterprises, Reddy Colony,, Hanmakonda Warangal., TELANGANA, 506011",Sharon Enterprises,270,330
18,"SHRI SHARADA STORES BOOKS, TEJASWI NAGAR, ATTAPUR, HYDERABAD-500048",SHRI SHARADA STORES BOOKS,292,219
18,"St Lourdes EM High School, St Lourdes EM High school Aurora Nagar, Kurnool, ANDHRA PRADESH, 518002",ST LOURDES EM HIGH SCHOOL,442,340
18,DON BOSCO HIGH SCHOOL BANDLAGUDA DON BOSCO NAGAR POST BANDLAGUDA JAGIR POST HYDERABAD TELANGANA,don bosco high schooL,292,207
18,"ZAIN MODEL SCHOOL, HASAN NAGAR, BESIDE ALNOOR MASJID, HYDERABAD-500052",ZAIN MODEL SCHOOL,292,205
18,"SRI VANI VIDYANIKETHAN HG SCHOOL NEAR IB CROSS ROADS ,VILLAGE&MANDEL ALLADURG,MEDAK,TELANGANA",SRI VANI VIDYANIKETHAN HG SCHOOL,12,307
18,"Sharon Enterprises-Sharon Enterprises, Reddy Colony,, Hanmakonda Warangal., TELANGANA, 506011",Sharon Enterprises,270,330
18,"Chaitanya Littles Talent School-Chaitanya Littles Talent School, Chilakaluripet, Guntur, ANDHRA PRADESH, 522616",Chaitanya Littles Talent School,259,613
18,"Bethany English Medium High School-Bethany English Medium High School, i Dt,. Andra Pradesh - 533212 Uppudi. Katrenikona Mandal, East Godavar, Uppudi, ANDHRA PRADESH, 533212",Bethany English Medium High School,799,417
18,"SRI SAI VIDYALAYAM HS CHANDUR E/M-SRI SAI VIDYALAYAM HS CHANDUR E/M, :pin :503206 H.NO :10-90 Chandur(v) , (Mdl) Nizamabad, chandur (v), TELANGANA, 503206",SRI SAI VIDYALAYAM HS CHANDUR E/M,132,295
18,"Orchid Concept School - Balaji Naga-Orchid Concept School - Balaji Naga, l, Medchal District, Telangana - 500087 H. No 12-25/4, Balaji Nagar, Kapra Manda, Hyderabad, TELANGANA, 500087",Orchid Concept School - Balaji Naga,292,225
18,"TMR English Medium High School-TMR English Medium High School, kothagunta, Chittamur mandal, Chittamur, ANDHRA PRADESH, 524127",TMR English Medium High School,162,399
18,"Oxford High School/Nizamabad, 5-11-15, Yellamagutta,, Nizamabad, TELANGANA, 503002",OXFORD HIGH SCHOOL ,582,295
18,"SRI SATYA SAI GURUKULAM , GURUKULAM INTERNALROAD, NEAR RAJAMUNDRY , 533101",SRI SATYA SAI GURUKULAM,669,436
18,SRIBHARATHI EM SCHOOL-MAIN ROAD PIPPARA VILL NEAR RTA DAPALLIGUDA,SRIBHARATHI EM SCHOOL,641,634
18,"LITTLE SMART KIDZ SBI COLONY RD, SBI COLONY, MADANAPALLE,TIRUPATI, 517325",LITTLE SMART KIDZ,785,490
18,"HS VIKAS EXCELLENT KLKY VIDYA NAGAR, KALWAKURTHY, NAGARKURNOOL 509324",HS VIKAS EXCELLENT,341,280
18,"TAGORE HIGH SCHOOL AGRICULTURAL FARM ROAD ,MADHIR, KHAMMAM 507203",TAGORE HIGH SCHOOL,463,251
18,"VENKATA BALARAMAIAH HIGH SCHOOL URKONDAL (V), NAGARKURNOOL (D) , 509320",VENKATA BALARAMAIAH HIGH SCHOOL,801,280
18,"UNITED ENGLISH HIGH SCHOOL- KARIMNAGAR 7-2-1013, BESIDE RHYTHUBAZAAR, KASHMIRGADDA , KARIMNAGAR, 505001",UNITED ENGLISH HIGH SCHOOL,366,247
18,LITTLE FLOWERS (EM) UP SCHOOL MAIN ROAD MUDINEPALLI VILLAGEAND MUDINEPALLI MANDAL ELURU DISTRICT ,LITTLE FLOWERS (EM) UP SCHOOL,521,586
18,"ZAIN MODEL SCHOOL, HASAN NAGAR 1-1-3, HASAN NAGAR BESIDE ALNOOR MASJID, HYDERABAD 500052",ZAIN MODEL SCHOOL,292,205
18,SRI LAXMI NARSIMHA BOOK DEPOT OPP TO OLD BUSTAND SHIVAJINAGAR SANGAREDDY TELANGANA 502001,SRI LAXMI NARSIMHA BOOK DEPOT,704,309
18,"LEELA CONCEPT SCHOOL- Motinagar-LEELA CONCEPT SCHOOL- Motinagar, ameerpet moti nagar, Hyderabad, TELANGANA, 500018",LEELA CONCEPT SCHOOL- Motinagar,292,199
18,"Chaitanya Littles Talent School-Chaitanya Littles Talent School, Chilakaluripet, Guntur, ANDHRA PRADESH, 522616",Chaitanya Littles Talent School,259,613
18,INNOVATIVE HIGH SCHOOL PLOT NO 22 BESIDE DURGA NILAYAM OPPOSITE RS BROTHERS LINE HYDERABAD TELANGANA 500055,INNOVATIVE HIGH SCHOOL,292,203
18,"Prism International School-Prism International School, Alkapur township, Near Pure O natural, P Royal Residence,Plot num-1, Road Num-8,, Hyderabad, TELANGANA, 500089",Prism International School,292,207
18,"MADHU VIDYALAYAM-MADHU VIDYALAYAM 59R5+6F8,
 SUNDARAIAH NAGAR, WYRA, KHAMMAM, TELANGANA - 507165",MADHU VIDYALAYAM,840,255
18,LITTLE SMART KIDZ SBI COLONY ROAD SBI COLONY MADANAPALLE TIRUPATHI ANDHRA PRADESH 517325,LITTLE SMART KIDZ,459,490
18,"MOHAMMADAN MISSION SCHOOL-MOHAMMADAN MISSION SCHOOL, akuthpura.hyderabad 17-8-189/A, chavni road, chanchalguda, y, Hyderabad, TELANGANA, 500023",MOHAMMADAN MISSION SCHOOL,292,218
18,"SRI VIDYA NIKETHAN HIGH SCHOOL DOOR NO 3-133/4,NEAR CURRENT OFFICE ,YADAGIRIGUTTA TELANGANA 508115",SRI VIDYA NIKETHAN HIGH SCHOOL,841,333
18,KAMINENI EM SCHOOL-KAMINENI EM SCHOOL PIDUGURALLA -522413 ANDHRA PRADESH,KAMINENI EM SCHOOL,481,618
18,"LITTLE SCHOLARS SCHOOL 6-72, LITTLE SCHOLARS VELIMALA VILLAGE,TELANGANA, 502300",LITTLE SCHOLARS SCHOOL,813,190
18,VISHWA BHARATHI SCHOOL- GADWAL NEAR AYYAPPA SWAMY TEMPLE OLD HOUSING BOARD COLONY GADWAL 509120,VISHWA BHARATHI SCHOOL- GADWAL,223,237
18,"QUEENS INTERNATIONAL SCHOOL OPP: SATYA SAI NIGAM GATE, PLOT NO 98, YELLA REDDY GUDA, HYDERABAD 500073",QUEENS INTERNATIONAL SCHOOL,292,192
18,"GAYITHRI VIDYA MANDIR-GAYITHRI VIDYA MANDIR KONDALA AGRAHARAM VILLAGE, MAKAVARAPALEM MANDAL, ANAKAPALLI-531113",GAYITHRI VIDYA MANDIR,563,515
18,"MOHAMMADAN MISSION SCHOOL CHANCHALGUDA JAIL ROAD, CHANCHALGUDA 500023",MOHAMMADAN MISSION SCHOOL,128,218
18,"NEW ERA HIGH SCHOOL -kphb-NEW ERA HIGH SCHOOL -kphb, ion Plot NI:1 VV Nagar, Kukatpally , Hyd NEW ERA HIGH SCHOOL located at Extent, kukatpally, TELANGANA, 500072",NEW ERA HIGH SCHOOL -kphb,437,209
18,"International Delhi public school-International Delhi public school, opp womens college, arasavalli road, srikakulam, ANDHRA PRADESH, 532001",International Delhi public school,199,534
18,"INDIAN DIGITAL SCHOOL NEAR DEGREE COLLEGE, TADEPALLIGUDEM ATTILI-534134",INDIAN DIGITAL SCHOOL,752,636
18,"Jnanabharathi EM School-Jnanabharathi EM School, DAL 9B-233, DODAGATTA POST, KALYANADURGA MAN, KALYANADURGAM, ANDHRA PRADESH, 515761",Jnanabharathi EM School,342,23
18,"RAZIA SHAIK EIRA HOME, PLOT NO.09 BESIDE BUDDHA ENCLAVE DATTA SAI NAGAR BANDLAGUDA NAGARAM MUNICIPALITY 500083",RAZIA SHAIK,69,197
18,"SYED ABBAS FLAT NO 101, FIRST FLOOR OPP CHAITANYA GIRLS COLLEGE GATE NO 2, SARDAR PATEL ROAD, AMEENPUR, HYDERABAD",SYED ABBAS,292,190
18,"ADITYA ENGLISH MEDIUM SCHOOL-ADITYA ENGLISH MEDIUM SCHOOL, WEST GODAVARI, Akiveedu, ANDHRA PRADESH, 534235",ADITYA ENGLISH MEDIUM SCHOOL,9,634
18,RED CHERRIES SCHOOL - INDIRA JCF7+4RC AIR BYPASS ROAD  TIRUPATHI ANDHRA PRADESH 517501,RED CHERRIES SCHOOL,785,510
18,"GAYITHRI VIDYA MANDIR-GAYITHRI VIDYA MANDIR KONDALA AGRAHARAM VILLAGE, MAKAVARAPALEM MANDAL, ANAKAPALLI-531113",GAYITHRI VIDYA MANDIR,563,515
18,ST THERESAS HS ATMAKUR WARANGAL 506342 TELANGANA,ST THERESAS HS,50,332
18,RAJAMAMAHENDRI INTERNATIONAL SCHOOL OPP;ELECTRICAL SUB STATION SAMPATHNAGARAM BOMMURU RAJAHMUNDRY 533124 ,RAJAMAHENDRI INTERNATIONAL SCHOOL,669,427
18,"Jnanabharathi EM School-Jnanabharathi EM School, DAL 9B-233, DODAGATTA POST, KALYANADURGA MAN, KALYANADURGAM, ANDHRA PRADESH, 515761",Jnanabharathi EM School,342,23
18,"Indian Digital School-Attili-Indian Digital School-Attili, Near degree college,Opposite Essar Petrol,Tadepalligudem road, West Godavari district, Attili, ANDHRA PRADESH, 534134",Indian Digital School-Attili,54,636
18,SHANTHI NIKETAN HIGH SCHOOL JEEDIMETLA PLOT NO 250RAMI REDDI NAGAR HYDERABAD,SHANTHI NIKETAN HIGH SCHOOL,320,203
18,SHANTHI NIKETAN HIGH SCHOOL IDA  JEEDIMETLA APURUPA COLONY  HYDERABAD TELANGANA 500055,SHANTHI NIKETAN HIGH SCHOOL,302,203
18,"SRI VANI VIDYANIKETHAN HG SCHOOL NEAR IB CROSS ROADS ,VILLAGE&MANDEL ALLADURG,MEDAK,TELANGANA",SRI VANI VIDYANIKETHAN HG SCHOOL,12,307
18,"CAMFORD English High School CAMFORD English High School  2-755,2-756, sowcar sulaiman colony, K.R Palle, Chittor, ANDHRA PRADESH, 517001",CAMFORD ENGLISH HIGH,163,493
18,"STEPS THE KIDS SCHOOL PLOT NO 88,NANDI HILLS,NEAR JUST BAKE SHOP MEERPET,SAROOR.TELANGANA-500097",STEPS THE KIDS SCHOOL,505,222
18,"NALANDA SCHOOL YERGATLA AMBEDKAR CHOWRASTA YERGATLA NIZAMABAD DIST,ARMOOR ,TELANGANA - 503308",NALANDA SCHOOL,41,292
18,"FALAH HIGH SCHOOL - KISHANBAGH 19-5-32/13/A/31/1/A,KISHANBAGH ROAD,NANDI MUSALAIGUDA,TELANGANA 500064",FALAH HIGH SCHOOL - KISHANBAGH,292,218
18,"FALAH HIGH SCHOOL - SHAREEFNAGAR 5-31,SHAREEFNAGAR,RCI ROAD BALAPUR,RANGAREDDY TELANGANA- 500005",FALAH HIGH SCHOOL - SHAREEFNAGAR,292,205
18,"VISAKHA HIGH SCHOOL, BANKERS COLONY, NEAR RAMALAKSHMNA JUNCTION, SRIKAKULAM, GUJARATHIPETA-532001",VISAKHA HIGH SCHOOL,199,534
18,"KVR PRAGATHI GRAMMAR SCHOOL JILLELAGUDA,HYDERABAD,TELANGANA- 500097",KVR PRAGATHI GRAMMAR SCHOOL,292,222
18,"CAMFORD ENGLISH HIGH 64X3+4RF ,MIRUKAMBATTU,CHITTOOR,ANDHRAPRADESH 517004",CAMFORD ENGLISH HIGH,163,493
18,"MONTESSORI JR COLLEGE LR PETA PALAKOLLU WEST GODAVARI,534260 ",MONTESSORI JR COLLEGE ,594,637
18,"CAMFORD English High School-West Br-CAMFORD English High School-West Br, 638+2G5, Gangannapalle,RAM NAGAR COLONY,Chittor, ANDHRA PRADESH, 517001",CAMFORD ENGLISH HIGH SCHOOL -WEST BRANCH UPSELL 2020,163,493
18,"JNANANIDHI VIDYANIKETHAN EM HIGH SCHOOL-JNANANIDHI VIDYANIKETHAN EM SCHOOL, RAGHUDEVAPURAM, SEETHANAGARAM MANDAL, EAST GODAVARI -533287",JNANANIDHI VIDYANIKETHAN EM HIGH SCHOOL,713,437
18,"Shadnagar High School-Shadnagar High School, Srinagar Colony, Shadnagar, TELANGANA, 509216",Shadnagar High School,714,305
18,SRI SARASWATHI EDUCATIONAL ACADEMY HUKUMPETA RAJAMAHENDRAVARAM ANDHRA PRADESH 533107,SRI SARASWATHI EDUCATIONAL ACADEMY,669,436
18,SRI SARASWATHI EDUCATIONAL ACADEMY HUKUMPETA RAJAMAHENDRAVARAM ANDHRA PRADESH 533107,SRI SARASWATHI EDUCATIONAL ACADEMY,669,436
18,"Srividya School-Srividya School, Door No 5-186, Modukukuru Road ,Alamuru Mandal,, NARSIPUDI Konaseema Dist, ANDHRA PRADESH, 533232",Srividya School,564,421
18,"Brilliant high school- Dornakal-Brilliant high school- Dornakal, Golla Bazar, Dornakal, Telangana 506381, Dornakal, TELANGANA, 506381",Brilliant high school- Dornakal,204,249
18,"UNIVERSAL HS SAINAGAR-UNIVERSAL HS SAINAGAR, Beside Saibaba Temple, Madanapalli Road, Universal High School, Sainagar Colony,, Palamanear, ANDHRA PRADESH, 517408",UNIVERSAL HS SAINAGAR,596,498
18,"SVR Educational Academy-SVR Educational Academy, tate, NBT Nagar, Banjara Hills, Hyderaba 12, Rd Number 12, Andhra Pradesh Real Es, Hyderabad, TELANGANA, 500034",SVR Educational Academy,292,192
18,"NOOR CONCEPT SCHOOL - MOULI ALI-Mouli Ali , Secunderabad , Telangana 500040 HYDERABAD",NOOR CONCEPT SCHOOL - MOULI ALI,293,211
18,"Deepthi EM High School-Deepthi EM High School, Mamidikuduru, Mamidikuduru, ANDHRA PRADESH, 533247",Deepthi EM High School,477,425
18,"Bright Concept High School, Quthbul-Bright Concept High School, Quthbul, opp:, IDPL Colony, Balanagar, Hyderabad Ranga Reddy Nagar, Near Shivaji Statue,, Hyderabad, TELANGANA, 500037","Bright Concept High School, Quthbul",292,208
18,"SVR Educational Academy-SVR Educational Academy, tate, NBT Nagar, Banjara Hills, Hyderaba 12, Rd Number 12, Andhra Pradesh Real Es, Hyderabad, TELANGANA, 500034",SVR Educational Academy,292,192
18,"Deepthi EM High school - Nagaram-Deepthi EM High school - Nagaram, Deepthi EM High School, Nagaram- 533247, Nagaram, ANDHRA PRADESH, 533247",Deepthi EM High school - Nagaram,538,425
18,"JAWAHAR MODEL SCHOOL H NO 5-24-223, ROAD NO:34, SRINIVAS NAGAR, JAGATHGIRIGUTTA SRINIVAS NAGAR , GAJULARAM, 500037",JAWAHAR MODEL SCHOOL,226,208
18,"KVR PRAGATHI GRAMMAR SCHOOL, JILLELAGUDA HYDERABAD -500097",KVR PRAGATHI GRAMMAR SCHOOL,292,222
18,"AISHA EDUCATIONAL SOCIETY 8-1-40, HIGHSCHOOL ROAD, JOGAVANIPALEM, GAJUWAKA -530026",AISHA EDUCATIONAL SOCIETY,229,542
18,"NEW MILLENIUM MODEL SCHOOL. JAMMIKUNTA 3-2-23/8/2, KONDURI JAMMIKUNTA - 505122",NEW MILLENIUM MODEL SCHOOL. JAMMIKUNTA,315,246
18,"Inspire School-Inspire School, arishad,Srikakulam Padmavathi Nagar,APHB Colony ,Opp.Zillap, Srikakulam, ANDHRA PRADESH, 532001",Inspire School,199,534
18,"LITTLE FLOWER HIGH SCHOOL VIDYANAGAR, KHANAPUR, NIRMAL DIST- 504203",LITTLE FLOWER HIGH SCHOOL,581,291
18,"Nagarjuna Model School -Main Branch-Nagarjuna Model School -Main Branch, 1/435-6,Maruthi Nagar , town,, Kadapa, ANDHRA PRADESH, 516001",Nagarjuna Model School -Main Branch,326,96
18,"RAJA RAM MOHAN ROY EM HIGH SCHOOL-RAJA RAM MOHAN ROY EM HIGH SCHOOL, ,BABA NAGAR,GUNADALA TO NUNNA ROAD,GUNAD RAJARAM MOHAN ROY HIGH SCHOOL,49-4-19/6C, VIJAYAWADA, ANDHRA PRADESH, 520004",RAJA RAM MOHAN ROY EM HIGH SCHOOL,822,612
18,"Shadnagar High School-Shadnagar High School, Srinagar Colony, Shadnagar, TELANGANA, 509216",Shadnagar High School,714,305
18,"Madina EM School-Madina EM School, hra Pradesh 518006 Stantanpuram, Kurnool, Balajainagar, And, Kurnool, ANDHRA PRADESH, 518006",Madina EM School,442,339
18,"Space International School-Space International School, Jawahar Colony, Hanamkonda, Warangal, TELANGANA, 506009",Space International School,836,330
18,"Brilliant EM School-Brilliant EM School, ra Pradesh 1-110A, Chowdavaram, Guntur-522019, Andh, Chowdavaram, ANDHRA PRADESH, 522019",Brilliant EM School,170,581
18,"NEELEMA BOOK BANK, 12-7-50, SVN ROAD, WARANGAL, TELANGANA-506002",NEELEMA BOOK BANK,836,332
18,"SRI SARASWATHI EDUCATIONAL ACADEMY HUKUMPETA, RAJAMAHENDRAVARAM, 533107",SRI SARASWATHI EDUCATIONAL ACADEMY,669,436
18,"SHANTHI NIKETHAN HIGH SCHOOL- JEEDIMETLA PLOT N NO 250, RAMI REDDY NAGAR, JEEDIMETLA HYDERABAD",SHANTHI NIKETAN HIGH SCHOOL,320,203
18,"Jnanabharathi EM School-Jnanabharathi EM School, DAL 9B-233, DODAGATTA POST, KALYANADURGA MAN, KALYANADURGAM, ANDHRA PRADESH, 515761",Jnanabharathi EM School,342,23
18,"SREE RAMAVAT MODEL HIGH SCHOOL-SREE RAMAVAT MODEL HIGH SCHOOL, PIPELINE ROAD, SUBHASH NAGAR, IDA JEEDIMETLA, HYDERABAD-500055",SREE RAMAVAT MODEL HIGH SCHOOL,292,203
18,"Little Paradise School- Tanuku-Little Paradise School- Tanuku, 34-6-8, Bommala Street,, Tanuku, ANDHRA PRADESH, 534211",Little Paradise School- Tanuku,760,639
18,"Sumedha High School-Sumedha High School, NGO Colony, Guntur, Guntur, ANDHRA PRADESH, 522006",SUMEDHA HIGH SCHOOL,259,575
18,"Rainbow Primary school-Rainbow Primary school, Near Ramalayam Temple, 
 Wanaparthy (V)(M)(D),Telangana-509 1 03",Rainbow Primary school,292,326
18,"Radiant High School-Radiant High School, da Jaggareddy Street, Nunna, Near Vijayawa, Vijaywada, ANDHRA PRADESH, 521212",Radiant High School,822,603
18,"SRI VIDYA NIKETHAN HIGH SCHOOL SVN DIGITAL HIGH SCHOOL, DOORNO. 3-133/4 NEAR CURRENT YADAGIRIGUTTA, 508115",SRI VIDYA NIKETHAN HIGH SCHOOL,841,333
18,"STEPS THE KIDS SCHOOL (BN REDDY NAGAR) PLOT NO 88, NANDI HILLS , NEAR JUST BAKE SHOP, MEERPET SAROOR, 500097",STEPS THE KIDS SCHOOL,292,222
18,ADITYA HIGH SCHOOL NASPUR 10-108/2 RAMNAGAR CCC ROAD NASPUR MANCHERIAL NASPUR,ADITYA HIGH SCHOOL,480,272
18,"NALANDA SCHOOL YERGATLA  NALANDA SCHOOL, AMBEDKAR CHOWRASTA, YERGATLA, NIZAMBAD DIST ARMOOR",NALANDA SCHOOL,582,228
18,SHLOKA HIGH SCHOOL SHLOKA HIGH SCHOOL NH 163 MAINROAD AREPALLY WARANGAL,SHLOKA HIGH SCHOOL,836,332
18,"SHANTHI NIKETHAN HIGH SCHOOL IDA JEEDIMETLA, APURUPA COLONY , JEEDIMETLA 500055",SHANTHI NIKETAN HIGH SCHOOL,320,203
18,"GREEN LAWN U P SCHOOL MANCHERIAL CHUNNAM BATTIWADA , MANCHERIAL 504208",GREEN LAWN U P SCHOOL,480,272
18,"DECCAN PUBLIC SCHOOL-Deccan Public School - Gowraram, andal, District Siddipet, Telangana - 50, Deccan Public School, Door No 5-19, Gowraram Village, Wargal M, Siddipet, TELANGANA, 502279",DECCAN PUBLIC SCHOOL,724,312
18,"PRAGNA INNOVATIVE SCHOOL  PRAGNA INNOVATIVE SCHOOL AND JUNIOR COLLAGE, KUPPAM, 517425",Pragna Innovative School,441,496
18,"STUDENTS HIGH SCHOOL-STUDENTS HIGH SCHOOL, #5-2-188, Above SBI Gowliguda, Telephone exchange, hyderabad, TELANGANA, 500095",STUDENTS HIGH SCHOOL,292,216
18,SREE CHAITANYA EM SCHOOL 2/81 NUTHIMADUGU VILLAGEKAMBADUR MANDAL ANANATAPUR DT 515787,SREE CHAITANYA SCHOOL,28,19
18,"RAJA RAM MOHAN ROY EM HIGH SCHOOL-RAJA RAM MOHAN ROY EM HIGH SCHOOL, ,BABA NAGAR,GUNADALA TO NUNNA ROAD,GUNAD RAJARAM MOHAN ROY HIGH SCHOOL,49-4-19/6C, VIJAYAWADA, ANDHRA PRADESH, 520004",RAJA RAM MOHAN ROY EM HIGH SCHOOL,822,612
18,SUVIDYA HIGH SCHOOL KARIMNAGAR BEHIND RTC WORK SHOP TELANGANA 505001,SUVIDYA HIGH SCHOOL,366,247
18,VIGNANA TEJA TALENT SCHOOL OPP:POLICE COLONY NEAR INDIAN GAS OFFICE INDUSTRIAL CHITTOOR 517001 ,VIGNANA TEJA TALENT SCHOOL,163,493
18,LITTLE FLOWER HIGH SCHOOL VIDYANAGAR KHANAPUR NIRMAL DIST TELANGANA 504203,LITTLE FLOWER HIGH SCHOOL,383,291
18,"Brilliant EM School-Brilliant EM School, ra Pradesh 1-110A, Chowdavaram, Guntur-522019, Andh, Chowdavaram, ANDHRA PRADESH, 522019",Brilliant EM School,170,581
18,LITTLE BUDS U.P. SCHOOL MUTLUR VATTICHERUKURU MANDAL GUNTUR DISTRICT ANDHRA PRADESH 522212,LITTLE BUDS U.P. SCHOOL,527,573
18,VENKATA SAI HIGH SCHOOL KOILSAGAR DEVARAKADRA TELANGANA 509204,VENKATA SAI HIGH SCHOOL,189,263
18,"Pragna Innovative School-Pragna Innovative School, Krishnagiri bypass road , Near Peddapalli Gangamma Temple,, Kuppam, ANDHRA PRADESH, 517425",Pragna Innovative School,441,496
18,"STUDENTS HIGH SCHOOL-STUDENTS HIGH SCHOOL, #5-2-188, Above SBI Gowliguda, Telephone exchange, hyderabad, TELANGANA, 500012",STUDENTS HIGH SCHOOL,292,216
18,"VISHWA BHARATHI HIGH SCHOOL ,JANAMPETA BOOOTHPUR MANDAL MAHABOOBNAGAR TELANGANA 509382","VISHWA BHARATHI HIGH SCHOOL, JANAMPETA ",103,262
